"period","method","country_i","country_j","output_correlation","consumption_correlation","gap","gap_lower","gap_upper"
"full_common","hp1600","FRA","JPN",0.756711602771398,0.613102839235038,0.14360876353636,0.0214702598337646,0.688191383245093
"full_common","hp1600","FRA","USA",0.845210306422121,0.806682176373985,0.0385281300481357,-0.0368355279502226,0.280839562365966
"full_common","hp1600","GBR","ITA",0.918098394635119,0.887352185871024,0.0307462087640951,-0.00885087668085929,0.296465274375212
"full_common","hp1600","GBR","JPN",0.773967836647329,0.728249458021913,0.0457183786254163,-0.0385921763088753,0.444355479343517
"full_common","hp1600","GBR","USA",0.834689323998193,0.828029381489005,0.00665994250918833,-0.0460348421853467,0.155518730420792
"full_common","hp1600","ITA","JPN",0.760420744292285,0.583527889044837,0.176892855247448,0.0277549609247984,0.737819316329979
"full_common","hp1600","ITA","USA",0.765470812496138,0.799901532307565,-0.0344307198114269,-0.292956524021921,0.119225128467228
"full_common","hp1600","JPN","USA",0.801075661664354,0.615126334337558,0.185949327326796,0.0379164195629581,0.615525633567754
"full_common","growth","AUS","AUT",0.636972312881219,0.434362925223916,0.202609387657302,-0.12774666410008,0.525550453663384
"full_common","growth","AUS","CAN",0.737842475753538,0.748595118734849,-0.0107526429813112,-0.365428779377894,0.412655581588881
"full_common","growth","AUS","CHE",0.605068014481314,0.61465755936111,-0.00958954487979646,-0.199063480298826,0.261622504234313
"full_common","growth","AUS","DEU",0.626014760031465,0.596463750683589,0.0295510093478761,-0.232271754457726,0.360668460436255
"full_common","growth","AUS","FRA",0.647332201381581,0.590107308609238,0.0572248927723434,-0.277140672107762,0.288616854177883
"full_common","growth","AUS","GBR",0.73993628070372,0.747511000679329,-0.00757471997560866,-0.216268128733912,0.179197645014341
"full_common","growth","AUS","ITA",0.668142533465495,0.632249016044268,0.0358935174212272,-0.29351730691594,0.17990836179168
"full_common","growth","AUS","JPN",0.616590651443036,0.700864969076005,-0.0842743176329691,-0.240409065335307,0.0999187529579363
"full_common","growth","AUS","USA",0.733366738064456,0.781527735391192,-0.0481609973267357,-0.13984894377797,0.189041751670048
"full_common","growth","AUT","CAN",0.859599893872899,0.806958446533502,0.0526414473393968,-0.26082365850328,0.333731367717969
"full_common","growth","AUT","CHE",0.845032213512219,0.885322793293939,-0.0402905797817193,-0.262342262564294,0.401595990194385
"full_common","growth","AUT","DEU",0.848374385985759,0.876989685513012,-0.0286152995272522,-0.301117775394427,0.39167153044858
"full_common","growth","AUT","FRA",0.90442566952537,0.834151329271122,0.0702743402542479,-0.0678264775138096,0.568956554024268
"full_common","growth","AUT","GBR",0.937306930451267,0.828465916473129,0.108841013978138,0.0386538421811469,0.603925816437201
"full_common","growth","AUT","ITA",0.903547826042397,0.850016440007506,0.0535313860348906,-0.0500729324117793,0.506856807348258
"full_common","growth","AUT","JPN",0.66996892186454,0.427656494206663,0.242312427657877,0.0396328484280105,0.596698207468463
"full_common","growth","AUT","USA",0.850639369061611,0.745583844224703,0.105055524836907,-0.204657040254823,0.362713115917973
"full_common","growth","CAN","CHE",0.824219742940601,0.846956683458555,-0.0227369405179543,-0.130375573103493,0.426328450220083
"full_common","growth","CAN","DEU",0.839588422870427,0.862876260935913,-0.023287838065486,-0.336581953257688,0.466808502202714
"full_common","growth","CAN","FRA",0.910723763697283,0.888577015426504,0.0221467482707793,-0.21093443720333,0.279097996372037
"full_common","growth","CAN","GBR",0.902908784754873,0.893865853001623,0.00904293175324933,-0.0867896955187811,0.270590148382958
"full_common","growth","CAN","ITA",0.904852352157195,0.824428061272267,0.0804242908849281,-0.0479573626298815,0.295748087783412
"full_common","growth","CAN","JPN",0.715254974070899,0.65466465343662,0.0605903206342786,-0.0456229956514885,0.419859855082389
"full_common","growth","CAN","USA",0.89427402596868,0.887350235431754,0.0069237905369266,-0.0626246803886858,0.312247968267089
"full_common","growth","CHE","DEU",0.832960866353741,0.919861555360421,-0.08690068900668,-0.296423459990454,0.547581623177984
"full_common","growth","CHE","FRA",0.8337968658773,0.884412171919396,-0.0506153060420956,-0.234263165352705,0.31258497187323
"full_common","growth","CHE","GBR",0.859768799775208,0.908201952266095,-0.0484331524908874,-0.189828633468553,0.501371762066047
"full_common","growth","CHE","ITA",0.866694242949002,0.904378556994544,-0.0376843140455415,-0.138026829029514,0.584842702676578
"full_common","growth","CHE","JPN",0.662699511261455,0.582156000641951,0.0805435106195036,-0.101364955837072,0.438015479789743
"full_common","growth","CHE","USA",0.833234181324446,0.816057727595218,0.0171764537292277,-0.151399810431513,0.466375727766563
"full_common","growth","DEU","FRA",0.874383586791875,0.876750912104753,-0.00236732531287864,-0.105788819520468,0.629252192026987
"full_common","growth","DEU","GBR",0.885149694436952,0.872127228315844,0.0130224661211082,-0.0489622468456858,0.483535903844109
"full_common","growth","DEU","ITA",0.879871041977113,0.883509480421067,-0.00363843844395417,-0.140951477191658,0.447748515803393
"full_common","growth","DEU","JPN",0.745744902806126,0.551657937742928,0.194086965063198,0.0500286003295514,0.683950064356239
"full_common","growth","DEU","USA",0.811598593788095,0.805517917606383,0.00608067618171226,-0.34232658685804,0.301244754921792
"full_common","growth","FRA","GBR",0.92538604872407,0.847962514839465,0.0774235338846051,-0.044880637067438,0.371627623150752
"full_common","growth","FRA","ITA",0.962080627132827,0.896011082116078,0.0660695450167489,0.0088677296580984,0.340204669760848
"full_common","growth","FRA","JPN",0.671664220691459,0.525186488207741,0.146477732483718,0.0441181253418663,0.664939530550117
"full_common","growth","FRA","USA",0.893185572368211,0.848273874992982,0.0449116973752295,-0.1260778082942,0.296483856794227
"full_common","growth","GBR","ITA",0.925836486298392,0.891119340877844,0.0347171454205483,-0.207492568254403,0.443621134088493
"full_common","growth","GBR","JPN",0.71540569907081,0.659753054759564,0.0556526443112461,-0.0417205022934541,0.453891271777953
"full_common","growth","GBR","USA",0.904315152481172,0.902488269155914,0.0018268833252576,-0.145484081280187,0.202341257968403
"full_common","growth","ITA","JPN",0.690108258669083,0.541312416640448,0.148795842028636,0.0489029111956919,0.509084183345471
"full_common","growth","ITA","USA",0.884392010466553,0.868666393136788,0.0157256173297654,-0.411366565113004,0.0706932384674136
"full_common","growth","JPN","USA",0.706654145274841,0.636258169809955,0.0703959754648862,-0.018580464922221,0.42229106488194
"full_common","hamilton","AUS","AUT",0.743118840341808,0.80068781021376,-0.0575689698719518,-0.198516719583202,0.088785287626175
"full_common","hamilton","AUS","CAN",0.73059802962219,0.908311654866262,-0.177713625244072,-0.412732161181954,-0.0321972682563476
"full_common","hamilton","AUS","CHE",0.589552778387143,0.745392162989745,-0.155839384602603,-0.268277399073016,0.243736833545116
"full_common","hamilton","AUS","DEU",0.49583888132414,0.706830281759562,-0.210991400435421,-0.346111125398089,0.231006834775394
"full_common","hamilton","AUS","FRA",0.722213379116397,0.763027770404205,-0.0408143912878081,-0.215804821545213,0.0821059847096016
"full_common","hamilton","AUS","GBR",0.780720249119992,0.774204998598799,0.00651525052119339,-0.108637613420356,0.179390919695541
"full_common","hamilton","AUS","ITA",0.547873651189282,0.732805528711688,-0.184931877522406,-0.618106230485853,0.0208377758837292
"full_common","hamilton","AUS","JPN",0.503214108300748,0.655408004021985,-0.152193895721238,-0.344437976482655,0.191499439161387
"full_common","hamilton","AUS","USA",0.591046268602277,0.480204701831723,0.110841566770553,-0.0518381945005064,0.324662691763909
"full_common","hamilton","AUT","CAN",0.77711608860881,0.890834893400544,-0.113718804791734,-0.285143085400354,0.112515057467179
"full_common","hamilton","AUT","CHE",0.835529284318383,0.801512153841344,0.0340171304770396,-0.0442047424695712,0.57688745099099
"full_common","hamilton","AUT","DEU",0.80312132533211,0.842803323847856,-0.0396819985157467,-0.15333854642281,0.312660612224579
"full_common","hamilton","AUT","FRA",0.876795410604467,0.897094568136903,-0.0202991575324355,-0.116316974696776,0.195740149248892
"full_common","hamilton","AUT","GBR",0.843453507218155,0.83147011133309,0.0119833958850643,-0.081735824635402,0.376545950366057
"full_common","hamilton","AUT","ITA",0.714271173031909,0.818392305275089,-0.10412113224318,-0.307377277279103,0.175344657529768
"full_common","hamilton","AUT","JPN",0.653888147032253,0.579142492941958,0.0747456540902949,-0.103290779062376,0.544692666282516
"full_common","hamilton","AUT","USA",0.61718992937307,0.529998956565892,0.0871909728071779,-0.178734874150697,0.346976596109686
"full_common","hamilton","CAN","CHE",0.671611273861053,0.797398588726856,-0.125787314865803,-0.292671205415696,0.470324690363557
"full_common","hamilton","CAN","DEU",0.655075789614654,0.80287761187232,-0.147801822257666,-0.391617258451227,0.282780124674916
"full_common","hamilton","CAN","FRA",0.926314459373873,0.899944999537219,0.0263694598366534,-0.0251940895637545,0.199588799344385
"full_common","hamilton","CAN","GBR",0.871622918869291,0.868597810556837,0.00302510831245317,-0.0996365695348386,0.23965823376436
"full_common","hamilton","CAN","ITA",0.683388977305872,0.798920949527328,-0.115531972221457,-0.379527949196765,0.191858281894532
"full_common","hamilton","CAN","JPN",0.705192891644399,0.67945930690212,0.0257335847422795,-0.281125311830579,0.452226390723873
"full_common","hamilton","CAN","USA",0.854183539091183,0.560781567207473,0.29340197188371,0.0874738906876767,0.548443271170485
"full_common","hamilton","CHE","DEU",0.740279737283687,0.807332775125779,-0.0670530378420917,-0.229672920311269,0.308519339828097
"full_common","hamilton","CHE","FRA",0.787580621342334,0.756386607646564,0.0311940136957694,-0.0972856141816892,0.551329565539785
"full_common","hamilton","CHE","GBR",0.708328917388645,0.713403171644229,-0.00507425425558305,-0.145585438183123,0.52069715434091
"full_common","hamilton","CHE","ITA",0.698110251482409,0.639724594632112,0.058385656850297,-0.124393577533377,0.654187347500467
"full_common","hamilton","CHE","JPN",0.580855350404856,0.637832669628625,-0.0569773192237681,-0.176049443738069,0.337852608040605
"full_common","hamilton","CHE","USA",0.555143629650753,0.453481799774582,0.101661829876171,-0.193936062659381,0.417209100290682
"full_common","hamilton","DEU","FRA",0.732076296256264,0.838172903329112,-0.106096607072847,-0.312116889833357,0.176466708322996
"full_common","hamilton","DEU","GBR",0.70526687527327,0.875097502418051,-0.169830627144781,-0.374774590128722,0.0488386539314431
"full_common","hamilton","DEU","ITA",0.484588603176589,0.59741634720254,-0.112827744025951,-0.370326195332965,0.507110483060816
"full_common","hamilton","DEU","JPN",0.717557886262494,0.554171252592973,0.163386633669522,-0.0677715037219155,0.610399304394812
"full_common","hamilton","DEU","USA",0.555908971681057,0.618173808392282,-0.0622648367112246,-0.499821630920162,0.183368158373756
"full_common","hamilton","FRA","GBR",0.903595984561324,0.835732465999435,0.0678635185618883,0.00197259724970158,0.294249276245805
"full_common","hamilton","FRA","ITA",0.840400071160961,0.798538947571642,0.0418611235893185,-0.0672484575102208,0.28465295091988
"full_common","hamilton","FRA","JPN",0.716248723678955,0.529073434371387,0.187175289307568,-0.0339300741393185,0.741841344897644
"full_common","hamilton","FRA","USA",0.772397275642255,0.653276938234161,0.119120337408094,-0.0386920408296517,0.284518949103275
"full_common","hamilton","GBR","ITA",0.746033458433732,0.625353391326645,0.120680067107087,-0.0467224559154334,0.564162574370653
"full_common","hamilton","GBR","JPN",0.793567671607313,0.680153974757365,0.113413696849947,-0.0107164307948463,0.448525724562681
"full_common","hamilton","GBR","USA",0.756765583583477,0.660082645578789,0.0966829380046877,0.000703207584420258,0.193738532432745
"full_common","hamilton","ITA","JPN",0.609211422622367,0.508883162117149,0.100328260505218,-0.0831819988322722,0.615013508141884
"full_common","hamilton","ITA","USA",0.546319427344048,0.356642078911881,0.189677348432168,-0.115408223900563,0.544438215884126
"full_common","hamilton","JPN","USA",0.662247052039105,0.300514158319615,0.36173289371949,0.0697575073530948,0.657383266782031
"pre_pandemic","hp1600","AUS","AUT",0.382152439778395,0.39917388198076,-0.017021442202365,-0.346316612531928,0.197829193105406
"pre_pandemic","hp1600","AUS","CAN",0.291130018627757,0.562503065330451,-0.271373046702694,-0.46592661522699,0.0477937695161746
"pre_pandemic","hp1600","AUS","CHE",0.187786012545658,0.0767056914315882,0.11108032111407,-0.170451338819174,0.347550586395862
"pre_pandemic","hp1600","AUS","DEU",0.224241204300266,0.280001303549182,-0.0557600992489159,-0.399971947222437,0.200727837397874
"pre_pandemic","hp1600","AUS","FRA",0.247288569233488,0.352083698289516,-0.104795129056028,-0.327518403501571,0.18541624900832
"pre_pandemic","hp1600","AUS","GBR",0.337902390043217,0.549230154878114,-0.211327764834897,-0.370481078769683,0.0821536479681536
"pre_pandemic","hp1600","AUS","ITA",0.0363277814072026,0.49138448697985,-0.455056705572647,-0.861533421167475,-0.137032934065245
"pre_pandemic","hp1600","AUS","JPN",0.250298879205724,0.165854986523772,0.0844438926819527,-0.16488834862601,0.390150270751417
"pre_pandemic","hp1600","AUS","USA",0.436127843673142,0.630015238399081,-0.19388739472594,-0.36306957993532,0.00122949153046801
"pre_pandemic","hp1600","AUT","CAN",0.717179058939579,0.306648301811764,0.410530757127816,0.116863082365142,0.617960443848527
"pre_pandemic","hp1600","AUT","CHE",0.750326857986605,0.321632005699638,0.428694852286968,0.117960232805689,0.714891404136177
"pre_pandemic","hp1600","AUT","DEU",0.857245493892995,0.585228133310441,0.272017360582555,0.0121399434988685,0.452394200445472
"pre_pandemic","hp1600","AUT","FRA",0.883899487722309,0.353274884155047,0.530624603567262,0.277276408572437,0.75043160934754
"pre_pandemic","hp1600","AUT","GBR",0.742727489443937,0.189428181014294,0.553299308429643,0.102204916449046,0.757427069471041
"pre_pandemic","hp1600","AUT","ITA",0.814202777347393,0.523732311737511,0.290470465609882,0.0278193940891535,0.481565660266805
"pre_pandemic","hp1600","AUT","JPN",0.647190816359921,0.0395924919786573,0.607598324381264,0.198963141012984,0.758324187531416
"pre_pandemic","hp1600","AUT","USA",0.685791222613471,0.397512706393052,0.288278516220419,-0.105155225454797,0.527623331519295
"pre_pandemic","hp1600","CAN","CHE",0.653103272445547,0.204913009388024,0.448190263057523,0.20597629157145,0.655625150155008
"pre_pandemic","hp1600","CAN","DEU",0.719423334096101,0.286253655665593,0.433169678430508,-0.0381013268597389,0.690034887155825
"pre_pandemic","hp1600","CAN","FRA",0.828795854282836,0.601217031797945,0.227578822484891,0.048932423495306,0.396963981835947
"pre_pandemic","hp1600","CAN","GBR",0.71810819105473,0.610536074797905,0.107572116256825,-0.0616681721781709,0.530147267117522
"pre_pandemic","hp1600","CAN","ITA",0.597559238865627,0.452440266673874,0.145118972191753,-0.197121011973313,0.286595674623291
"pre_pandemic","hp1600","CAN","JPN",0.692202317398944,0.278112193055982,0.414090124342962,0.131791250419608,0.582743012503449
"pre_pandemic","hp1600","CAN","USA",0.777234500923092,0.634453986193776,0.142780514729316,0.0220655150689292,0.328857699917743
"pre_pandemic","hp1600","CHE","DEU",0.784448046696753,0.468350286523177,0.316097760173576,0.059177290065245,0.65916060035891
"pre_pandemic","hp1600","CHE","FRA",0.798047436256921,0.410901509094537,0.387145927162383,0.180103948896741,0.602428578720272
"pre_pandemic","hp1600","CHE","GBR",0.71332779713899,0.266639395421961,0.446688401717029,0.151838573401585,0.595028989518109
"pre_pandemic","hp1600","CHE","ITA",0.735434514851632,0.215290230618243,0.520144284233389,0.162340649389821,0.840305216705301
"pre_pandemic","hp1600","CHE","JPN",0.602766424548116,0.29599770189652,0.306768722651595,-0.0931950615694024,0.519887704421916
"pre_pandemic","hp1600","CHE","USA",0.626618747043491,0.380060518026907,0.246558229016583,-0.0551303693851856,0.490156247563026
"pre_pandemic","hp1600","DEU","FRA",0.883326808134751,0.483161094528917,0.400165713605834,0.111255847268255,0.670529193009656
"pre_pandemic","hp1600","DEU","GBR",0.790295682677181,0.236157640989965,0.554138041687216,0.135841354761849,0.687179940903689
"pre_pandemic","hp1600","DEU","ITA",0.878650680137953,0.553423333590603,0.32522734654735,0.0901462499696989,0.54614434129866
"pre_pandemic","hp1600","DEU","JPN",0.729167909690472,0.0825074070852586,0.646660502605214,0.231854089803334,0.881302381744024
"pre_pandemic","hp1600","DEU","USA",0.610031041713546,0.543081414083393,0.0669496276301527,-0.474653468787428,0.365401977583934
"pre_pandemic","hp1600","FRA","GBR",0.772372661063303,0.443248681630754,0.329123979432549,0.0904380809220666,0.533959029921172
"pre_pandemic","hp1600","FRA","ITA",0.819909016462619,0.71508048587576,0.104828530586858,-0.142951757547795,0.244134311951078
"pre_pandemic","hp1600","FRA","JPN",0.731350963538419,0.0371991722072256,0.694151791331194,0.331341625158741,0.920417611491395
"pre_pandemic","hp1600","FRA","USA",0.744761895640504,0.531061901992472,0.213699993648032,-0.0722353980518451,0.414758253763355
"pre_pandemic","hp1600","GBR","ITA",0.725352931917252,0.325959524146379,0.399393407770873,0.111943353198409,0.510184432532938
"pre_pandemic","hp1600","GBR","JPN",0.830813831464938,0.373564408776321,0.457249422688618,0.218577265516495,0.747801777415378
"pre_pandemic","hp1600","GBR","USA",0.789184352933147,0.658931733113271,0.130252619819876,0.0293631728588935,0.303122854992509
"pre_pandemic","hp1600","ITA","JPN",0.680685932151605,-0.13651488074909,0.817200812900695,0.37961249851322,1.00375841761218
"pre_pandemic","hp1600","ITA","USA",0.539221991183521,0.578721124592697,-0.0394991334091758,-0.541063783527735,0.197799229671476
"pre_pandemic","hp1600","JPN","USA",0.716939409071053,0.19705668932111,0.519882719749943,0.231631780733022,0.774360196635471
"pre_pandemic","growth","AUS","AUT",0.220337301716097,0.197120249272439,0.0232170524436578,-0.289031091082458,0.252838714899487
"pre_pandemic","growth","AUS","CAN",0.103498149877205,0.364286151851434,-0.260788001974229,-0.450613013054677,-0.0166129487548629
"pre_pandemic","growth","AUS","CHE",0.141307745093589,0.109156127804782,0.0321516172888076,-0.214697188573558,0.225606867805182
"pre_pandemic","growth","AUS","DEU",0.00646216962522076,0.0248008451558744,-0.0183386755306536,-0.393482262867032,0.283766284900022
"pre_pandemic","growth","AUS","FRA",0.137065094776756,0.272421155260376,-0.13535606048362,-0.421635573918782,0.103651603789757
"pre_pandemic","growth","AUS","GBR",0.205749772381043,0.274534606199357,-0.0687848338183142,-0.300711163013773,0.269558900823786
"pre_pandemic","growth","AUS","ITA",0.0792082762280855,0.281472867617712,-0.202264591389626,-0.473791440249213,0.00312383411912004
"pre_pandemic","growth","AUS","JPN",0.145077854473794,0.146646029784494,-0.00156817531070011,-0.201236904949094,0.223520982748634
"pre_pandemic","growth","AUS","USA",0.270569644184588,0.30774774164119,-0.0371780974566026,-0.311829844545821,0.244389656334858
"pre_pandemic","growth","AUT","CAN",0.454763735734131,0.184769149728443,0.269994586005688,-0.114604612952647,0.486823601715713
"pre_pandemic","growth","AUT","CHE",0.451742591158575,0.169099676073216,0.282642915085359,-0.255114475260525,0.66199712326528
"pre_pandemic","growth","AUT","DEU",0.466744817201941,0.0887373437142734,0.378007473487668,-0.0338807770279995,0.626467808596445
"pre_pandemic","growth","AUT","FRA",0.647545970164298,0.0876922479950454,0.559853722169253,0.255358032753911,0.741886250106142
"pre_pandemic","growth","AUT","GBR",0.577868639254554,0.0310484426813541,0.5468201965732,0.0340954639198011,0.824573427906311
"pre_pandemic","growth","AUT","ITA",0.630505894984407,0.142495336656154,0.488010558328253,0.0814250150031053,0.704495329380798
"pre_pandemic","growth","AUT","JPN",0.365594641769659,-0.00190491600614152,0.3674995577758,-0.057314103675608,0.655027336731522
"pre_pandemic","growth","AUT","USA",0.470926829034386,0.238912753218951,0.232014075815435,-0.280704032238501,0.563308692608628
"pre_pandemic","growth","CAN","CHE",0.41842826634262,0.0643587244871399,0.35406954185548,-0.0798685040002918,0.579195770419834
"pre_pandemic","growth","CAN","DEU",0.460290061248792,0.0936937635054243,0.366596297743367,-0.134608951959282,0.603762650244335
"pre_pandemic","growth","CAN","FRA",0.572961572156537,0.316799674512284,0.256161897644253,-0.0404855173978987,0.398574585259607
"pre_pandemic","growth","CAN","GBR",0.511503393240061,0.305187270407384,0.206316122832678,-0.0816111256500406,0.502505460871827
"pre_pandemic","growth","CAN","ITA",0.512695413664192,0.359535309382249,0.153160104281944,-0.121832385827916,0.287064009420972
"pre_pandemic","growth","CAN","JPN",0.374848412628209,0.093578840764157,0.281269571864052,-0.0671494522715137,0.471428645727414
"pre_pandemic","growth","CAN","USA",0.542163165828666,0.425660371765782,0.116502794062884,-0.171957174149852,0.301080341729363
"pre_pandemic","growth","CHE","DEU",0.515491681652324,0.0155588334824028,0.499932848169921,-0.030861445475785,0.859251416484869
"pre_pandemic","growth","CHE","FRA",0.438632172510024,0.22887075927674,0.209761413233284,-0.28680556893158,0.504670605145944
"pre_pandemic","growth","CHE","GBR",0.507398727489938,0.0517768668855062,0.455621860604432,0.0575402303807406,0.670867393130359
"pre_pandemic","growth","CHE","ITA",0.565839442809752,0.0329096060123388,0.532929836797413,0.0800179054753759,0.834636171451948
"pre_pandemic","growth","CHE","JPN",0.335939066726215,0.178934264290817,0.157004802435398,-0.331915991876803,0.453346739253306
"pre_pandemic","growth","CHE","USA",0.497613702178864,0.135595435042884,0.36201826713598,-0.0658684224872651,0.602708394163016
"pre_pandemic","growth","DEU","FRA",0.626067622674427,0.0459928027540139,0.580074819920413,0.216668016734405,0.767953214853063
"pre_pandemic","growth","DEU","GBR",0.612220077284567,0.2053277646828,0.406892312601767,-0.000171706891486396,0.575473240370563
"pre_pandemic","growth","DEU","ITA",0.647654596419323,0.213403528548946,0.434251067870377,0.130996677027271,0.622381378161557
"pre_pandemic","growth","DEU","JPN",0.550308509381911,0.112772098682234,0.437536410699677,-0.0227367410298525,0.703714094818953
"pre_pandemic","growth","DEU","USA",0.315483545743851,0.263943638664326,0.0515399070795255,-0.463841379370102,0.346291170378922
"pre_pandemic","growth","FRA","GBR",0.632709968675647,0.289617473259812,0.343092495415835,-0.0048902237147492,0.489231794675433
"pre_pandemic","growth","FRA","ITA",0.687566309948422,0.475492557404682,0.21207375254374,-0.0537985017423388,0.40137238352425
"pre_pandemic","growth","FRA","JPN",0.465707950667751,-0.0738312599866918,0.539539210654443,0.172479528009828,0.825783236545487
"pre_pandemic","growth","FRA","USA",0.469218664326173,0.329128106350354,0.140090557975819,-0.30639483866158,0.373726279850949
"pre_pandemic","growth","GBR","ITA",0.680769347259288,0.305747682307024,0.375021664952264,0.0176624929014035,0.533510532577142
"pre_pandemic","growth","GBR","JPN",0.554913557856421,0.174417553997095,0.380496003859326,0.0665404141566675,0.567812608741793
"pre_pandemic","growth","GBR","USA",0.614731482854482,0.451836036509334,0.162895446345148,-0.0646204445931504,0.305358914485822
"pre_pandemic","growth","ITA","JPN",0.458256977916299,0.0251563680301138,0.433100609886185,0.0699891710394344,0.639903031932093
"pre_pandemic","growth","ITA","USA",0.422871048186107,0.49989021815116,-0.0770191699650534,-0.495907902240949,0.129419622561526
"pre_pandemic","growth","JPN","USA",0.386135134894944,0.0346343513332511,0.351500783561693,0.0110114984569537,0.50945835624324
"pre_pandemic","hamilton","AUS","AUT",0.442993402018922,0.486176011269779,-0.0431826092508566,-0.446449421431007,0.204563480727843
"pre_pandemic","hamilton","AUS","CAN",0.392552752313917,0.605253771459617,-0.2127010191457,-0.607269252228879,0.169605116148794
"pre_pandemic","hamilton","AUS","CHE",0.202213009074635,0.071761991519533,0.130451017555102,-0.237423421305045,0.499624407128559
